Class,AAC_A,AAC_C,AAC_D,AAC_E,AAC_F,AAC_G,AAC_H,AAC_I,AAC_K,AAC_L,AAC_M,AAC_N,AAC_P,AAC_Q,AAC_R,AAC_S,AAC_T,AAC_V,AAC_W,AAC_Y
ABP,0,0,0,0,0,0,0,0.153846154,0.076923077,0.461538462,0,0.076923077,0.076923077,0,0,0.076923077,0,0.076923077,0,0
ABP,0,0,0,0,0.083333333,0.166666667,0,0.166666667,0.083333333,0.25,0,0,0.083333333,0,0,0.083333333,0,0.083333333,0,0
ABP,0.111111111,0,0,0,0.111111111,0.055555556,0,0.222222222,0.055555556,0.111111111,0,0,0.111111111,0,0,0.222222222,0,0,0,0
ABP,0,0,0,0,0.3,0.1,0.1,0.3,0.1,0.1,0,0,0,0,0,0,0,0,0,0
ABP,0.181818182,0,0,0,0.090909091,0.090909091,0,0,0.181818182,0.181818182,0,0,0,0,0,0.090909091,0,0.181818182,0,0
ABP,0,0,0.076923077,0,0,0.076923077,0,0,0,0.461538462,0,0.153846154,0.076923077,0,0,0,0,0.153846154,0,0
ABP,0,0,0,0,0.083333333,0.083333333,0,0.083333333,0.25,0.25,0,0,0.083333333,0,0,0.083333333,0,0,0.083333333,0
ABP,0.1,0,0,0,0,0.1,0,0.1,0.1,0.4,0,0,0,0,0.1,0,0.1,0,0,0
ABP,0,0,0,0,0.230769231,0,0,0.076923077,0.076923077,0.230769231,0,0,0.076923077,0,0,0.153846154,0.076923077,0.076923077,0,0
ABP,0,0,0,0,0,0.153846154,0,0,0.076923077,0.615384615,0,0,0.076923077,0,0,0.076923077,0,0,0,0
ABP,0,0,0,0.076923077,0.076923077,0.076923077,0,0.076923077,0.153846154,0.230769231,0,0,0.076923077,0,0,0.076923077,0.076923077,0,0.076923077,0
ABP,0,0,0,0,0.076923077,0.153846154,0,0,0,0.461538462,0,0,0.076923077,0,0.076923077,0.076923077,0,0.076923077,0,0
ABP,0.166666667,0,0,0,0.166666667,0.083333333,0,0,0.166666667,0.166666667,0,0,0,0,0,0.083333333,0,0.166666667,0,0
ABP,0,0,0,0,0.090909091,0.090909091,0,0.090909091,0.272727273,0.181818182,0,0,0.090909091,0,0,0.090909091,0,0,0.090909091,0
ABP,0.083333333,0,0,0,0.166666667,0.083333333,0,0.083333333,0.083333333,0.25,0,0,0.083333333,0,0,0,0.083333333,0.083333333,0,0
ABP,0,0,0,0,0.066666667,0.133333333,0,0.333333333,0.133333333,0.133333333,0,0,0.066666667,0,0,0.066666667,0.066666667,0,0,0
ABP,0,0,0,0.153846154,0.076923077,0.153846154,0,0.230769231,0.076923077,0.153846154,0,0,0,0,0,0.076923077,0,0,0.076923077,0
ABP,0.15,0,0,0,0.05,0.1,0,0.1,0.15,0.15,0,0,0.05,0,0,0.1,0,0.15,0,0
ABP,0,0,0,0,0,0.076923077,0,0.153846154,0,0.384615385,0,0.153846154,0.076923077,0,0,0.076923077,0,0.076923077,0,0
ABP,0.083333333,0,0,0,0.166666667,0.083333333,0,0.083333333,0.333333333,0.166666667,0,0,0.083333333,0,0,0,0,0,0,0
ABP,0,0,0,0,0,0.153846154,0,0.076923077,0,0.538461538,0,0.153846154,0.076923077,0,0,0,0,0,0,0
ABP,0.076923077,0,0,0,0,0.076923077,0,0.076923077,0.076923077,0.461538462,0,0,0.076923077,0,0,0.076923077,0,0.076923077,0,0
ABP,0.083333333,0,0,0,0,0.166666667,0,0.25,0.083333333,0.083333333,0,0,0,0,0,0.166666667,0,0,0.166666667,0
ABP,0.076923077,0,0,0,0.076923077,0,0,0,0.230769231,0.153846154,0,0,0.076923077,0,0,0.153846154,0,0.230769231,0,0
ABP,0,0,0,0,0.083333333,0.166666667,0,0.166666667,0,0.25,0,0,0.083333333,0,0.083333333,0.083333333,0,0.083333333,0,0
ABP,0.153846154,0,0,0,0.076923077,0.153846154,0,0,0,0.307692308,0,0.076923077,0,0,0.076923077,0.076923077,0,0.076923077,0,0
ABP,0.076923077,0,0,0.076923077,0.076923077,0.153846154,0,0.076923077,0.153846154,0.076923077,0,0.076923077,0,0,0,0,0,0.076923077,0.153846154,0
ABP,0.076923077,0,0,0,0.153846154,0.076923077,0,0,0.153846154,0.307692308,0,0,0,0,0,0.076923077,0,0.153846154,0,0
ABP,0,0,0.083333333,0,0,0,0,0,0,0.166666667,0.083333333,0.083333333,0.166666667,0,0,0,0.083333333,0.083333333,0.166666667,0.083333333
ABP,0,0,0,0,0.076923077,0.153846154,0,0.076923077,0.230769231,0.230769231,0,0,0,0,0,0.076923077,0.076923077,0,0.076923077,0
ABP,0,0,0,0,0.153846154,0.076923077,0,0,0.153846154,0.384615385,0,0,0,0,0,0.076923077,0,0.153846154,0,0
ABP,0,0,0,0,0.133333333,0.266666667,0,0.066666667,0.133333333,0.2,0.066666667,0,0,0,0,0.066666667,0,0.066666667,0,0
ABP,0,0,0.071428571,0,0,0.071428571,0,0.071428571,0.142857143,0.142857143,0.142857143,0,0.071428571,0,0,0.071428571,0,0.142857143,0.071428571,0
ABP,0,0,0,0,0.153846154,0.076923077,0,0,0.153846154,0.461538462,0,0,0.076923077,0,0,0.076923077,0,0,0,0
ABP,0,0,0,0,0,0.181818182,0.090909091,0.181818182,0.090909091,0.181818182,0.090909091,0,0,0,0,0.090909091,0,0,0.090909091,0
ABP,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0.222222222,0,0,0,0.444444444,0
ABP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571,0,0,0,0.428571429,0
ABP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0,0,0,0.333333333,0
ABP,0,0.142857143,0,0,0.071428571,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.285714286,0
ABP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.727272727,0,0,0,0.272727273,0
ABP,0,0,0,0,0,0,0,0,0.111111111,0.111111111,0,0,0,0,0.333333333,0,0,0,0.444444444,0
ABP,0,0.2,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.3,0
ABP,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.3,0
ABP,0,0,0,0,0,0,0.111111111,0,0,0,0,0,0,0,0.555555556,0,0,0,0.333333333,0
ABP,0,0,0,0,0,0,0,0.111111111,0.111111111,0.222222222,0,0,0,0,0.222222222,0,0,0,0.333333333,0
ABP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.555555556,0,0,0,0.444444444,0
ABP,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.25,0
ABP,0,0,0,0,0,0,0,0,0.111111111,0.222222222,0,0,0,0,0.333333333,0,0,0,0.333333333,0
ABP,0,0,0,0,0,0,0,0.125,0,0.125,0,0,0,0,0.375,0,0,0,0.375,0
ABP,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.375,0,0,0,0.375,0
ABP,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,0.428571429,0,0,0,0.428571429,0
ABP,0,0,0,0,0.454545455,0,0,0,0,0,0,0,0,0,0.545454545,0,0,0,0,0
ABP,0,0,0,0,0.111111111,0,0,0,0,0,0,0,0,0,0.444444444,0,0,0.111111111,0.333333333,0
ABP,0,0,0,0,0.166666667,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.333333333,0
ABP,0,0,0,0,0,0,0.222222222,0,0,0,0,0,0,0,0.333333333,0,0,0,0.444444444,0
ABP,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.25,0
ABP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.555555556,0,0,0,0.444444444,0
ABP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0
ABP,0,0,0,0,0.166666667,0,0.166666667,0,0,0,0,0,0,0,0.5,0,0,0,0.166666667,0
ABP,0.125,0,0,0,0.125,0,0.25,0,0,0,0,0,0,0,0.375,0,0,0,0.125,0
ABP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0.2,0
ABP,0,0,0,0,0.214285714,0,0.285714286,0,0,0,0,0,0,0,0.285714286,0,0,0,0.214285714,0
ABP,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0.375,0,0,0,0.5,0
ABP,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0
ABP,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0.222222222,0,0,0,0.444444444,0
ABP,0,0.166666667,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.333333333,0
ABP,0,0,0,0,0.166666667,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.333333333,0
ABP,0,0,0,0,0,0,0,0.125,0,0.125,0,0,0,0,0.375,0,0,0,0.375,0
ABP,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0
ABP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.444444444,0,0,0,0.555555556,0
ABP,0,0,0,0,0.111111111,0,0.111111111,0,0.333333333,0,0,0,0,0,0.111111111,0,0,0,0.333333333,0
ABP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0.4,0
ABP,0,0.25,0,0,0.125,0,0,0,0,0,0,0,0,0,0.375,0,0,0,0.25,0
ABP,0,0,0,0,0,0,0,0.142857143,0,0.142857143,0,0,0,0,0.428571429,0,0,0,0.285714286,0
ABP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0,0,0,0.333333333,0
ABP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0
ABP,0,0,0,0,0.111111111,0,0,0.111111111,0.111111111,0.111111111,0,0,0,0,0.222222222,0,0,0,0.333333333,0
ABP,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.4,0,0,0,0.4,0
ABP,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,0.428571429,0,0,0,0.428571429,0
ABP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0
ABP,0,0,0,0,0.222222222,0,0,0,0.222222222,0,0,0,0,0,0.222222222,0,0,0,0.333333333,0
ABP,0.111111111,0,0,0,0,0,0,0.111111111,0.111111111,0,0,0,0,0,0.333333333,0,0,0,0.333333333,0
ABP,0,0,0,0,0,0,0,0,0.125,0.25,0,0,0,0,0.25,0,0,0,0.375,0
ABP,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0.333333333,0,0,0,0.333333333,0
ABP,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.25,0
ABP,0,0,0,0,0,0,0.222222222,0,0,0,0,0,0,0,0.555555556,0,0,0,0.222222222,0
ABP,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0.125,0,0,0,0.375,0
ABP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0
ABP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571,0,0,0,0.428571429,0
ABP,0,0.222222222,0,0,0,0,0,0,0.444444444,0,0,0,0,0,0,0,0,0,0.333333333,0
ABP,0,0.181818182,0,0,0,0,0,0,0.363636364,0,0,0,0,0,0,0,0,0,0.454545455,0
ABP,0,0,0,0,0.142857143,0,0,0,0,0,0,0,0,0,0.571428571,0,0,0,0.285714286,0
ABP,0,0,0,0,0.222222222,0,0,0.111111111,0.111111111,0,0,0,0,0,0.333333333,0,0,0,0.222222222,0
ABP,0,0.285714286,0,0,0,0,0,0,0.428571429,0,0,0,0,0,0,0,0,0,0.285714286,0
ABP,0,0,0,0,0.142857143,0,0,0,0,0,0,0,0,0,0.571428571,0,0,0,0.285714286,0
ABP,0.111111111,0,0,0,0,0,0,0.111111111,0,0.111111111,0,0,0,0,0.333333333,0,0,0,0.333333333,0
ABP,0,0,0,0,0.090909091,0,0,0,0.181818182,0,0,0,0,0,0.363636364,0,0,0.090909091,0.272727273,0
ABP,0,0,0,0,0.142857143,0,0,0,0,0,0,0,0,0,0.428571429,0,0,0,0.428571429,0
ABP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0
ABP,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0.4,0
ABP,0,0.181818182,0,0,0,0,0,0,0.454545455,0,0,0,0,0,0,0,0,0,0.363636364,0
ABP,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0
ABP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.583333333,0,0,0,0.416666667,0
ABP,0,0,0,0,0.090909091,0,0,0,0,0,0,0,0,0,0.545454545,0,0,0.090909091,0.272727273,0
ABP,0,0,0,0,0,0,0,0.111111111,0.111111111,0,0,0,0,0,0.222222222,0,0,0.111111111,0.444444444,0
ABP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363636364,0,0,0,0.636363636,0
ABP,0,0,0,0,0,0,0,0.142857143,0.142857143,0,0,0,0,0,0.428571429,0,0,0,0.285714286,0
ABP,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0.222222222,0,0,0,0.444444444,0
ABP,0,0,0,0,0.090909091,0,0.181818182,0,0,0,0,0,0,0,0.363636364,0,0,0.090909091,0.272727273,0
ABP,0,0.1,0,0,0,0,0,0,0.2,0,0,0,0,0,0.3,0,0,0,0.4,0
ABP,0,0.181818182,0,0,0,0,0,0,0.454545455,0,0,0,0,0,0,0,0,0,0.363636364,0
ABP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0
ABP,0.111111111,0,0,0,0,0,0,0,0.111111111,0.111111111,0,0,0,0,0.333333333,0,0,0,0.333333333,0
ABP,0,0,0,0,0,0,0,0.111111111,0,0.222222222,0,0,0,0,0.333333333,0,0,0,0.333333333,0
ABP,0,0,0,0,0,0,0,0,0.285714286,0,0,0,0,0,0.428571429,0,0,0,0.285714286,0
ABP,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0
ABP,0,0,0,0,0,0,0,0.222222222,0.111111111,0.111111111,0,0,0,0,0.222222222,0,0,0,0.333333333,0
ABP,0,0,0,0,0.153846154,0,0,0.076923077,0,0,0,0,0,0,0.461538462,0,0,0,0.307692308,0
ABP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0
ABP,0,0,0,0,0.111111111,0,0,0.111111111,0.222222222,0,0,0,0,0,0.222222222,0,0,0,0.333333333,0
ABP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0
ABP,0,0,0,0,0.1,0,0.2,0,0,0,0,0,0,0,0.3,0,0,0.1,0.3,0
ABP,0,0,0,0,0.111111111,0,0.111111111,0,0,0,0,0,0,0,0.333333333,0,0,0.111111111,0.333333333,0
ABP,0,0,0,0,0,0,0.111111111,0,0,0,0,0,0,0,0.555555556,0,0,0,0.333333333,0
ABP,0,0,0,0,0,0,0,0,0.222222222,0,0,0,0,0,0.333333333,0,0,0,0.444444444,0
ABP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.538461538,0,0,0,0.461538462,0
ABP,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0.375,0,0,0,0.5,0
ABP,0,0,0,0,0,0,0,0.125,0,0.125,0,0,0,0,0.375,0,0,0,0.375,0
ABP,0,0.181818182,0,0,0,0,0,0,0.545454545,0,0,0,0,0,0,0,0,0,0.272727273,0
ABP,0,0.2,0,0,0.1,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.2,0
ABP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571,0,0,0,0.428571429,0
ABP,0,0,0,0,0,0,0,0,0.090909091,0.090909091,0,0,0,0,0.363636364,0,0,0.090909091,0.363636364,0
ABP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.583333333,0,0,0,0.416666667,0
ABP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0
ABP,0,0,0,0,0,0,0,0.125,0.125,0,0,0,0,0,0.375,0,0,0,0.375,0
ABP,0.111111111,0,0,0,0,0,0,0.111111111,0.111111111,0.111111111,0,0,0,0,0.222222222,0,0,0,0.333333333,0
ABP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0,0,0,0.333333333,0
ABP,0,0,0,0,0,0,0,0.111111111,0.111111111,0,0,0,0,0,0.333333333,0,0,0.111111111,0.333333333,0
ABP,0,0.142857143,0.214285714,0,0.071428571,0,0.071428571,0.071428571,0.142857143,0,0,0.071428571,0.071428571,0.071428571,0,0.071428571,0,0,0,0
ABP,0,0,0,0,0.076923077,0,0,0.076923077,0,0,0.076923077,0.076923077,0,0.076923077,0.461538462,0,0,0,0.153846154,0
ABP,0,0,0,0,0,0.1,0,0.2,0.3,0.1,0,0,0,0,0.1,0.1,0.1,0,0,0
ABP,0,0,0.083333333,0,0,0,0,0,0.083333333,0,0,0,0,0,0.333333333,0.166666667,0,0.083333333,0.166666667,0.083333333
ABP,0.05,0,0.25,0.2,0.15,0,0,0,0.1,0.05,0,0,0,0,0.1,0.05,0,0.05,0,0
ABP,0,0,0,0,0.1,0.1,0,0,0.1,0.1,0,0,0,0.2,0.3,0,0,0.1,0,0
ABP,0,0,0.076923077,0.307692308,0,0,0,0,0.153846154,0,0,0.076923077,0.153846154,0,0,0,0,0.153846154,0.076923077,0
ABP,0.055555556,0,0.111111111,0.222222222,0.055555556,0,0,0,0,0.111111111,0,0.055555556,0.055555556,0,0.111111111,0,0.055555556,0.111111111,0,0.055555556
ABP,0,0,0,0.133333333,0,0,0.066666667,0.066666667,0.266666667,0,0,0.066666667,0.066666667,0,0.066666667,0.133333333,0.066666667,0.066666667,0,0
ABP,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.3,0.2,0,0.1,0.1,0.1
ABP,0,0,0,0.133333333,0,0,0.066666667,0.066666667,0.133333333,0,0,0.066666667,0.066666667,0.066666667,0.066666667,0.133333333,0.133333333,0.066666667,0,0
ABP,0,0.066666667,0.066666667,0,0.066666667,0.066666667,0,0,0,0,0.066666667,0.066666667,0,0,0.4,0.066666667,0,0.066666667,0.066666667,0
ABP,0.055555556,0,0,0.222222222,0,0,0,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0,0.055555556,0.166666667,0.055555556,0,0.055555556,0.055555556,0.055555556
ABP,0.076923077,0,0,0.076923077,0.076923077,0.153846154,0,0.076923077,0.153846154,0,0,0,0,0.076923077,0.153846154,0.076923077,0.076923077,0,0,0
ABP,0.076923077,0,0.076923077,0.076923077,0.076923077,0.076923077,0,0,0.076923077,0.076923077,0,0,0.153846154,0.153846154,0.076923077,0,0,0,0.076923077,0
ABP,0.176470588,0,0,0,0,0,0,0,0.294117647,0.058823529,0,0.117647059,0,0.058823529,0.058823529,0,0.058823529,0.176470588,0,0
ABP,0.066666667,0,0,0,0,0.066666667,0,0.133333333,0.133333333,0.133333333,0,0,0,0.133333333,0.133333333,0.133333333,0,0,0.066666667,0
ABP,0.142857143,0,0.142857143,0,0,0,0,0.071428571,0.142857143,0.142857143,0,0.071428571,0.071428571,0,0,0.071428571,0,0.071428571,0.071428571,0
ABP,0.066666667,0,0.2,0.066666667,0,0,0,0.133333333,0.133333333,0.066666667,0,0,0,0.066666667,0.066666667,0,0,0.133333333,0,0.066666667
ABP,0.066666667,0.066666667,0,0.2,0,0,0,0.133333333,0,0.133333333,0,0.066666667,0,0,0.2,0.066666667,0,0,0,0.066666667
ABP,0.055555556,0,0.055555556,0.111111111,0,0,0,0.222222222,0.111111111,0.111111111,0,0.055555556,0,0.111111111,0.111111111,0,0,0.055555556,0,0
ABP,0.066666667,0,0,0.066666667,0,0,0,0,0.133333333,0.066666667,0,0,0,0.2,0.2,0,0.066666667,0.133333333,0.066666667,0
ABP,0.1875,0,0,0.25,0,0.0625,0,0,0,0.125,0,0,0,0,0.1875,0,0,0.0625,0.125,0
ABP,0.066666667,0,0,0.133333333,0.133333333,0.066666667,0,0.066666667,0.266666667,0.066666667,0,0.066666667,0,0.066666667,0,0,0,0,0.066666667,0
ABP,0,0,0.083333333,0,0,0.166666667,0.083333333,0.166666667,0.166666667,0.083333333,0,0,0,0,0.083333333,0.083333333,0,0,0,0.083333333
ABP,0.066666667,0,0,0,0,0.066666667,0,0.133333333,0.133333333,0.133333333,0,0,0.066666667,0.133333333,0.133333333,0.066666667,0,0,0.066666667,0
ABP,0,0,0,0.133333333,0.133333333,0.066666667,0,0.133333333,0.333333333,0,0,0,0,0,0.133333333,0.066666667,0,0,0,0
ABP,0.052631579,0,0,0.052631579,0.052631579,0,0,0.052631579,0.157894737,0.052631579,0,0.105263158,0,0.052631579,0.157894737,0.052631579,0.052631579,0,0.105263158,0.052631579
ABP,0.055555556,0.055555556,0.055555556,0,0.055555556,0.055555556,0.055555556,0,0.111111111,0.055555556,0,0.055555556,0,0.055555556,0.277777778,0.055555556,0,0.055555556,0,0
ABP,0,0,0.066666667,0.2,0,0.066666667,0,0.2,0.2,0,0,0.066666667,0.066666667,0.066666667,0,0,0,0,0.066666667,0
ABP,0.066666667,0,0,0,0,0.066666667,0,0.133333333,0.133333333,0.2,0,0,0.066666667,0.133333333,0.133333333,0,0,0,0.066666667,0
ABP,0.076923077,0,0.076923077,0.076923077,0.076923077,0,0,0.076923077,0.076923077,0,0,0,0.153846154,0.153846154,0.076923077,0,0,0.076923077,0.076923077,0
ABP,0.058823529,0,0,0.058823529,0.058823529,0,0,0.058823529,0.176470588,0,0,0.117647059,0,0,0.176470588,0,0,0.058823529,0.117647059,0.117647059
ABP,0,0,0,0.133333333,0,0.066666667,0.066666667,0,0.2,0.2,0,0,0,0,0.066666667,0.066666667,0,0.133333333,0,0.066666667
ABP,0,0,0,0,0,0.1,0,0,0.3,0.1,0,0,0,0,0.2,0.1,0,0,0,0.2
ABP,0,0,0.1,0,0,0,0,0,0.2,0.2,0,0,0,0,0.1,0,0.1,0.2,0,0.1
ABP,0,0,0.066666667,0.066666667,0.066666667,0,0,0.066666667,0.4,0.266666667,0,0,0,0,0,0,0,0,0,0.066666667
ABP,0,0,0,0,0.1,0.1,0,0,0,0.1,0,0,0,0,0.4,0,0,0.2,0,0.1
ABP,0,0,0,0,0,0.166666667,0,0.166666667,0.166666667,0.083333333,0,0,0,0,0.25,0.083333333,0,0,0,0.083333333
ABP,0.066666667,0,0,0,0,0.066666667,0,0.133333333,0.133333333,0.066666667,0,0,0.066666667,0.133333333,0.133333333,0.133333333,0,0,0.066666667,0
ABP,0.066666667,0,0,0,0,0,0,0.133333333,0.133333333,0.2,0,0,0.066666667,0.133333333,0.133333333,0.066666667,0,0,0.066666667,0
ABP,0.055555556,0,0,0.055555556,0.111111111,0.055555556,0,0,0.222222222,0.111111111,0,0.055555556,0,0.166666667,0.055555556,0.111111111,0,0,0,0
ABP,0,0,0.25,0.3,0,0,0,0,0.15,0,0,0.05,0,0,0,0,0.15,0.1,0,0
ABP,0,0,0,0,0,0,0,0,0.066666667,0.066666667,0.066666667,0.133333333,0,0,0.333333333,0.066666667,0.066666667,0.133333333,0.066666667,0
ABP,0.076923077,0,0,0,0,0.076923077,0,0.153846154,0.153846154,0.153846154,0,0,0.076923077,0,0.153846154,0.076923077,0,0,0.076923077,0
ABP,0.111111111,0,0.055555556,0.222222222,0.111111111,0,0,0.055555556,0.055555556,0.166666667,0,0,0,0,0.166666667,0,0,0.055555556,0,0
ABP,0,0,0,0,0.076923077,0,0,0.076923077,0.307692308,0,0.076923077,0.076923077,0,0.076923077,0.153846154,0,0,0,0.153846154,0
ABP,0,0.125,0.0625,0.0625,0.0625,0.0625,0,0.0625,0.125,0,0,0.0625,0.0625,0,0.1875,0.0625,0.0625,0,0,0
ABP,0.0625,0,0.0625,0,0.0625,0.125,0,0.0625,0,0.1875,0,0.0625,0,0.0625,0.25,0,0,0.0625,0,0
ABP,0.071428571,0,0,0,0,0.071428571,0,0.142857143,0.142857143,0.214285714,0,0,0.071428571,0,0.142857143,0.071428571,0,0,0.071428571,0
ABP,0,0.066666667,0,0,0,0,0,0.066666667,0.133333333,0,0,0.066666667,0.066666667,0.133333333,0.2,0.133333333,0.066666667,0,0.066666667,0
ABP,0.058823529,0,0.235294118,0,0,0,0,0,0.235294118,0.117647059,0,0.117647059,0,0,0,0.117647059,0,0.117647059,0,0
ABP,0,0.166666667,0,0,0,0,0,0,0.25,0,0,0.166666667,0,0.083333333,0.166666667,0,0,0.166666667,0,0
ABP,0.066666667,0,0,0,0,0.066666667,0,0.133333333,0.133333333,0.133333333,0,0,0.066666667,0.133333333,0.133333333,0.133333333,0,0,0,0
ABP,0,0.066666667,0.066666667,0,0.066666667,0.066666667,0,0,0,0,0.066666667,0.066666667,0,0.133333333,0.266666667,0.066666667,0,0.066666667,0.066666667,0
ABP,0,0,0.25,0.125,0.125,0.125,0,0,0.25,0,0,0,0,0,0,0,0,0,0.125,0
ABP,0.066666667,0,0,0,0,0.066666667,0,0.066666667,0.133333333,0.133333333,0,0,0.066666667,0.133333333,0.133333333,0.133333333,0,0,0.066666667,0
ABP,0.066666667,0,0.066666667,0,0.066666667,0.133333333,0,0,0,0.2,0,0.066666667,0,0.066666667,0.266666667,0,0,0.066666667,0,0
ABP,0,0,0,0,0,0,0.076923077,0,0.307692308,0.076923077,0,0,0.076923077,0,0.076923077,0,0.076923077,0.076923077,0.230769231,0
ABP,0,0,0,0,0,0.153846154,0,0.153846154,0.153846154,0.076923077,0,0,0,0,0.230769231,0.076923077,0,0,0.076923077,0.076923077
ABP,0,0,0.066666667,0,0,0.066666667,0.066666667,0,0.2,0.133333333,0,0.066666667,0,0.066666667,0.066666667,0.066666667,0.066666667,0.066666667,0,0.066666667
ABP,0,0,0.15,0.1,0.1,0.1,0,0,0.1,0.1,0,0,0,0,0.1,0.05,0.05,0,0,0.15
ABP,0.076923077,0,0.076923077,0.076923077,0.076923077,0,0,0,0.076923077,0.076923077,0,0,0.153846154,0.153846154,0.076923077,0,0,0.076923077,0.076923077,0
ABP,0,0,0.055555556,0,0.166666667,0.055555556,0,0,0.222222222,0,0,0.055555556,0,0.055555556,0.055555556,0.166666667,0,0.111111111,0.055555556,0
ABP,0,0,0.066666667,0,0,0,0,0,0.2,0.066666667,0,0.066666667,0,0.133333333,0.066666667,0.2,0,0.066666667,0.066666667,0.066666667
ABP,0.1,0,0.05,0.05,0.05,0,0,0.1,0.1,0.2,0,0,0.05,0,0.15,0.05,0.05,0,0,0.05
ABP,0,0,0,0.230769231,0.076923077,0.076923077,0,0,0.076923077,0.076923077,0,0,0.153846154,0.076923077,0.076923077,0.076923077,0,0,0.076923077,0
ABP,0.066666667,0,0.066666667,0.066666667,0,0,0.133333333,0.066666667,0.266666667,0.066666667,0.066666667,0,0.066666667,0.066666667,0,0.066666667,0,0,0,0
ABP,0.066666667,0,0,0,0,0.066666667,0,0.133333333,0.133333333,0.2,0,0,0,0.133333333,0.133333333,0.066666667,0,0,0.066666667,0
ABP,0.111111111,0,0.055555556,0,0.055555556,0.055555556,0.055555556,0.055555556,0,0.111111111,0,0.111111111,0,0.055555556,0.277777778,0,0,0.055555556,0,0
ABP,0,0,0.083333333,0.083333333,0.166666667,0.083333333,0,0,0.25,0.166666667,0,0,0,0,0.083333333,0.083333333,0,0,0,0
ABP,0.066666667,0,0,0,0,0.066666667,0,0.133333333,0.133333333,0.066666667,0,0,0.066666667,0.133333333,0.133333333,0.133333333,0,0,0.066666667,0
ABP,0,0,0,0,0.090909091,0,0,0,0.090909091,0,0,0.090909091,0.090909091,0.181818182,0.272727273,0,0,0.090909091,0.090909091,0
